avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
120000	1.26e-04	0.00e+00	288	132783
240000	9.23e-05	0.00e+00	287	97267
360000	8.92e-05	0.00e+00	286	93633
479999	8.54e-05	0.00e+00	285	89323
600000	7.39e-05	0.00e+00	284	77043
720000	6.76e-05	0.00e+00	283	70189
840000	6.64e-05	0.00e+00	282	68699
960000	6.55e-05	0.00e+00	281	67520
1080000	6.26e-05	0.00e+00	280	64291
1200000	6.07e-05	0.00e+00	279	62104
1320000	5.85e-05	0.00e+00	278	59667
1440000	5.55e-05	0.00e+00	277	56461
1560000	5.39e-05	0.00e+00	276	54642
1680000	5.18e-05	0.00e+00	275	52290
1800000	5.10e-05	0.00e+00	274	51317
1920000	5.08e-05	0.00e+00	273	50897
2040000	4.91e-05	0.00e+00	272	48965
2160000	4.58e-05	0.00e+00	271	45589
2280000	4.54e-05	0.00e+00	270	44937
2400000	4.44e-05	0.00e+00	269	43794
2520000	4.18e-05	0.00e+00	268	41160
2640000	4.12e-05	0.00e+00	267	40358
2760000	3.95e-05	0.00e+00	266	38572
2880000	3.87e-05	0.00e+00	265	37631
3000000	3.76e-05	0.00e+00	264	36475
3120000	3.64e-05	0.00e+00	263	35140
3240000	3.61e-05	0.00e+00	262	34695
3360000	3.51e-05	0.00e+00	261	33627
3480000	3.38e-05	0.00e+00	260	32299
3600000	3.34e-05	0.00e+00	259	31719
3720000	3.32e-05	0.00e+00	258	31456
3840000	3.24e-05	0.00e+00	257	30556
3960000	3.09e-05	0.00e+00	256	29059
4139882	2.94e-05	0.00e+00	509	54979
4379881	2.83e-05	0.00e+00	505	52474
4619880	2.76e-05	0.00e+00	501	50827
4859879	2.75e-05	0.00e+00	497	50185
5099878	2.74e-05	0.00e+00	493	49609
5339877	2.67e-05	0.00e+00	489	47854
5579876	2.62e-05	0.00e+00	485	46575
5819875	2.57e-05	0.00e+00	481	45315
6059874	2.51e-05	0.00e+00	477	44015
6299873	2.42e-05	0.00e+00	473	42074
6539872	2.24e-05	0.00e+00	469	38537
6779870	2.16e-05	0.00e+00	465	36791
7019869	2.08e-05	0.00e+00	461	35192
7259868	2.05e-05	0.00e+00	457	34386
7499867	2.00e-05	0.00e+00	453	33286
7739866	1.98e-05	0.00e+00	449	32667
7979865	1.96e-05	0.00e+00	445	32060
8219863	1.94e-05	0.00e+00	441	31464
8459862	1.93e-05	0.00e+00	437	30991
8699861	1.92e-05	0.00e+00	433	30473
8939860	1.89e-05	0.00e+00	429	29830
9179858	1.87e-05	0.00e+00	425	29202
9419857	1.83e-05	0.00e+00	421	28343
9659856	1.81e-05	0.00e+00	417	27642
9899854	1.76e-05	0.00e+00	413	26724
10139853	1.73e-05	0.00e+00	409	25896
10379851	1.67e-05	0.00e+00	405	24844
10619850	1.62e-05	0.00e+00	401	23906
10859848	1.57e-05	0.00e+00	397	22929
11099847	1.54e-05	0.00e+00	393	22219
11399587	1.50e-05	0.00e+00	582	32112
11759581	1.46e-05	0.00e+00	573	30607
12119574	1.40e-05	0.00e+00	564	29056
12479567	1.35e-05	0.00e+00	555	27578
12839560	1.33e-05	0.00e+00	546	26570
13199553	1.30e-05	0.00e+00	537	25645
13559545	1.27e-05	0.00e+00	528	24538
13919537	1.24e-05	0.00e+00	519	23567
14279529	1.21e-05	0.00e+00	510	22619
14639520	1.17e-05	0.00e+00	501	21582
14999512	1.16e-05	0.00e+00	492	20880
15359503	1.14e-05	0.00e+00	483	20267
15779047	1.13e-05	0.00e+00	630	26132
16259022	1.13e-05	0.00e+00	614	25409
16738996	1.13e-05	0.00e+00	598	24806
17218969	1.12e-05	0.00e+00	582	23988
17698939	1.12e-05	0.00e+00	566	23334
18178909	1.11e-05	0.00e+00	550	22451
18658876	1.10e-05	0.00e+00	534	21558
19138841	1.09e-05	0.00e+00	518	20633
19618804	1.07e-05	0.00e+00	502	19638
20098765	1.06e-05	0.00e+00	486	18914
20637948	1.04e-05	0.00e+00	585	22272
21237857	1.03e-05	0.00e+00	560	21137
21837757	1.01e-05	0.00e+00	535	19853
22437647	9.92e-06	0.00e+00	510	18576
23037525	9.78e-06	0.00e+00	485	17416
23696174	9.70e-06	0.00e+00	549	19553
24415906	9.61e-06	0.00e+00	513	18090
25193924	9.62e-06	0.00e+00	553	19523
26033333	9.74e-06	0.00e+00	504	18014
26872615	9.97e-06	0.00e+00	455	16654
27769043	1.01e-05	0.00e+00	460	17079
28783673	1.05e-05	0.00e+00	441	16988
29969230	1.07e-05	0.00e+00	429	16887
31473846	1.10e-05	0.00e+00	390	15717
43894193	-6.70e-07	0.00e+00	-6045	14871
