avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
150000	2.08e-04	0.00e+00	229	177883
300000	1.53e-04	0.00e+00	228	130394
450000	1.53e-04	0.00e+00	227	129931
600000	1.32e-04	0.00e+00	226	111513
750000	1.22e-04	0.00e+00	225	102422
900000	1.16e-04	0.00e+00	224	96947
1050000	1.07e-04	0.00e+00	223	89098
1200000	1.01e-04	0.00e+00	222	84153
1350000	9.78e-05	0.00e+00	221	80902
1500000	9.36e-05	0.00e+00	220	77050
1650000	9.45e-05	0.00e+00	219	77486
1800000	8.82e-05	0.00e+00	218	71971
1950000	8.17e-05	0.00e+00	217	66332
2100000	7.94e-05	0.00e+00	216	64214
2250000	7.70e-05	0.00e+00	215	61965
2400000	7.24e-05	0.00e+00	214	57991
2550000	7.04e-05	0.00e+00	213	56115
2700000	6.81e-05	0.00e+00	212	54010
2850000	6.29e-05	0.00e+00	211	49680
3000000	6.08e-05	0.00e+00	210	47803
3150000	5.82e-05	0.00e+00	209	45516
3300000	5.65e-05	0.00e+00	208	43991
3450000	5.46e-05	0.00e+00	207	42324
3600000	5.30e-05	0.00e+00	206	40872
3750000	5.15e-05	0.00e+00	205	39542
3900000	4.96e-05	0.00e+00	204	37848
4050000	4.72e-05	0.00e+00	203	35881
4200000	4.56e-05	0.00e+00	202	34449
4350000	4.46e-05	0.00e+00	201	33519
4500000	4.32e-05	0.00e+00	200	32360
4650000	4.24e-05	0.00e+00	199	31593
4800000	4.22e-05	0.00e+00	198	31234
4950000	4.06e-05	0.00e+00	197	29957
5100000	3.96e-05	0.00e+00	196	29020
5250000	3.86e-05	0.00e+00	195	28164
5400000	3.76e-05	0.00e+00	194	27310
5549999	3.67e-05	0.00e+00	193	26530
5700000	3.61e-05	0.00e+00	192	25912
5850000	3.56e-05	0.00e+00	191	25470
6000000	3.51e-05	0.00e+00	190	24931
6150000	3.42e-05	0.00e+00	189	24181
6299999	3.35e-05	0.00e+00	188	23562
6524798	3.21e-05	0.00e+00	373	44769
6824796	3.05e-05	0.00e+00	369	42098
7124794	2.92e-05	0.00e+00	365	39871
7424792	2.82e-05	0.00e+00	361	38092
7724789	2.73e-05	0.00e+00	357	36410
8024787	2.64e-05	0.00e+00	353	34916
8324785	2.56e-05	0.00e+00	349	33493
8624782	2.51e-05	0.00e+00	345	32443
8924780	2.47e-05	0.00e+00	341	31461
9224777	2.40e-05	0.00e+00	337	30206
9524774	2.34e-05	0.00e+00	333	29140
9824772	2.29e-05	0.00e+00	329	28187
10124769	2.24e-05	0.00e+00	325	27233
10424766	2.19e-05	0.00e+00	321	26299
10724763	2.14e-05	0.00e+00	317	25412
11024760	2.10e-05	0.00e+00	313	24579
11324757	2.07e-05	0.00e+00	309	23984
11624754	2.03e-05	0.00e+00	305	23209
11924750	2.01e-05	0.00e+00	301	22595
12224747	1.98e-05	0.00e+00	297	22055
12524744	1.96e-05	0.00e+00	293	21539
12824740	1.96e-05	0.00e+00	289	21160
13124736	1.95e-05	0.00e+00	285	20750
13424733	1.94e-05	0.00e+00	281	20368
13724729	1.92e-05	0.00e+00	277	19946
14024725	1.91e-05	0.00e+00	273	19493
14324721	1.90e-05	0.00e+00	269	19121
14699242	1.87e-05	0.00e+00	396	27700
15149224	1.85e-05	0.00e+00	387	26823
15599206	1.82e-05	0.00e+00	378	25708
16049186	1.79e-05	0.00e+00	369	24743
16499166	1.78e-05	0.00e+00	360	24038
16949145	1.79e-05	0.00e+00	351	23509
17399122	1.77e-05	0.00e+00	342	22680
17849099	1.76e-05	0.00e+00	333	21984
18299074	1.77e-05	0.00e+00	324	21408
18749047	1.76e-05	0.00e+00	315	20771
19199019	1.77e-05	0.00e+00	306	20268
19648989	1.78e-05	0.00e+00	297	19740
20098958	1.79e-05	0.00e+00	288	19247
20548924	1.77e-05	0.00e+00	279	18495
20998888	1.76e-05	0.00e+00	270	17773
21448850	1.73e-05	0.00e+00	261	16939
21898809	1.71e-05	0.00e+00	252	16104
22348765	1.69e-05	0.00e+00	243	15371
22872580	1.68e-05	0.00e+00	310	19469
23472448	1.69e-05	0.00e+00	294	18644
24072302	1.69e-05	0.00e+00	278	17578
24672137	1.68e-05	0.00e+00	262	16424
25271951	1.66e-05	0.00e+00	246	15239
25871739	1.63e-05	0.00e+00	230	14056
26544339	1.57e-05	0.00e+00	265	15578
27293750	1.51e-05	0.00e+00	240	13598
28114705	1.49e-05	0.00e+00	255	14237
29083333	1.51e-05	0.00e+00	252	14201
30264285	1.52e-05	0.00e+00	252	14298
31877272	1.43e-05	0.00e+00	231	12369
43661111	-8.15e-07	0.00e+00	-4050	12347
